studentID,schoolID
38001928.0,38000225.0
38002137.0,38000225.0
38002278.0,38000225.0
38002981.0,38000225.0
38003685.0,38000225.0
38004439.0,38000225.0
38006966.0,38000225.0
38007280.0,38000225.0
38007321.0,38000225.0
38007911.0,38000225.0
38008160.0,38000225.0
38008572.0,38000225.0
38009757.0,38000225.0
38010926.0,38000225.0
38011060.0,38000225.0
38011502.0,38000225.0
38011820.0,38000225.0
38012780.0,38000225.0
38012870.0,38000225.0
38013891.0,38000225.0
38014071.0,38000225.0
38015025.0,38000225.0
38000008.0,38000068.0
38000039.0,38000068.0
38000045.0,38000068.0
38000664.0,38000068.0
38000691.0,38000068.0
38000725.0,38000068.0
38002148.0,38000068.0
38002374.0,38000068.0
38002539.0,38000068.0
38002764.0,38000068.0
38003270.0,38000068.0
38003910.0,38000068.0
38006102.0,38000068.0
38006376.0,38000068.0
38007053.0,38000068.0
38007281.0,38000068.0
38007735.0,38000068.0
38007761.0,38000068.0
38009357.0,38000068.0
38009668.0,38000068.0
38010065.0,38000068.0
38010121.0,38000068.0
38010153.0,38000068.0
38010440.0,38000068.0
38011472.0,38000068.0
38012039.0,38000068.0
38012751.0,38000068.0
38013220.0,38000068.0
38013291.0,38000068.0
38013647.0,38000068.0
38013697.0,38000068.0
38014343.0,38000068.0
38014348.0,38000068.0
38014488.0,38000068.0
38014669.0,38000068.0
38015010.0,38000068.0
38015042.0,38000068.0
38015109.0,38000068.0
38000011.0,38000309.0
38001003.0,38000309.0
38001185.0,38000309.0
38001968.0,38000309.0
38002727.0,38000309.0
38005150.0,38000309.0
38005677.0,38000309.0
38006339.0,38000309.0
38006415.0,38000309.0
38006529.0,38000309.0
38006546.0,38000309.0
38006871.0,38000309.0
38007350.0,38000309.0
38007805.0,38000309.0
38008909.0,38000309.0
38009286.0,38000309.0
38009599.0,38000309.0
38009674.0,38000309.0
38009738.0,38000309.0
38010386.0,38000309.0
38010618.0,38000309.0
38010798.0,38000309.0
38011644.0,38000309.0
38012234.0,38000309.0
38012423.0,38000309.0
38012852.0,38000309.0
38013342.0,38000309.0
38014147.0,38000309.0
38014268.0,38000309.0
38014441.0,38000309.0
38014568.0,38000309.0
38014641.0,38000309.0
38014994.0,38000309.0
38015065.0,38000309.0
38000014.0,38000308.0
38000290.0,38000308.0
38000743.0,38000308.0
38001512.0,38000308.0
38002122.0,38000308.0
38003350.0,38000308.0
38003485.0,38000308.0
38003761.0,38000308.0
38003850.0,38000308.0
38005020.0,38000308.0
38005314.0,38000308.0
38006643.0,38000308.0
38006920.0,38000308.0
38006971.0,38000308.0
38007891.0,38000308.0
38008009.0,38000308.0
38008398.0,38000308.0
38008769.0,38000308.0
38009055.0,38000308.0
38009261.0,38000308.0
38009868.0,38000308.0
38009933.0,38000308.0
38010338.0,38000308.0
38010582.0,38000308.0
38010835.0,38000308.0
38010865.0,38000308.0
38010885.0,38000308.0
38010949.0,38000308.0
38011703.0,38000308.0
38012514.0,38000308.0
38012556.0,38000308.0
38013018.0,38000308.0
38013132.0,38000308.0
38013379.0,38000308.0
38014017.0,38000308.0
38014255.0,38000308.0
38014260.0,38000308.0
38014422.0,38000308.0
38014608.0,38000308.0
38014906.0,38000308.0
38000016.0,38000075.0
38000273.0,38000075.0
38000777.0,38000075.0
38001817.0,38000075.0
38002572.0,38000075.0
38003050.0,38000075.0
38004409.0,38000075.0
38004592.0,38000075.0
38004886.0,38000075.0
38004927.0,38000075.0
38005371.0,38000075.0
38005493.0,38000075.0
38005631.0,38000075.0
38005736.0,38000075.0
38005745.0,38000075.0
38006187.0,38000075.0
38007003.0,38000075.0
38007497.0,38000075.0
38008475.0,38000075.0
38008522.0,38000075.0
38008624.0,38000075.0
38009752.0,38000075.0
38010218.0,38000075.0
38010614.0,38000075.0
38010668.0,38000075.0
38011017.0,38000075.0
38011098.0,38000075.0
38012220.0,38000075.0
38012769.0,38000075.0
38012837.0,38000075.0
38012980.0,38000075.0
38014598.0,38000075.0
38014979.0,38000075.0
38015036.0,38000075.0
38000019.0,38000091.0
38000101.0,38000091.0
38000282.0,38000091.0
38000314.0,38000091.0
38000332.0,38000091.0
38000405.0,38000091.0
38000439.0,38000091.0
38000859.0,38000091.0
38001522.0,38000091.0
38002005.0,38000091.0
38002183.0,38000091.0
38002329.0,38000091.0
38002430.0,38000091.0
38003281.0,38000091.0
38003343.0,38000091.0
38004208.0,38000091.0
38004219.0,38000091.0
38004404.0,38000091.0
38004499.0,38000091.0
38004915.0,38000091.0
38006016.0,38000091.0
38006309.0,38000091.0
38006438.0,38000091.0
38006470.0,38000091.0
38006922.0,38000091.0
38007094.0,38000091.0
38007124.0,38000091.0
38007225.0,38000091.0
38008311.0,38000091.0
38010269.0,38000091.0
38010284.0,38000091.0
38010470.0,38000091.0
38010854.0,38000091.0
38010887.0,38000091.0
38012569.0,38000091.0
38012602.0,38000091.0
38012901.0,38000091.0
38014298.0,38000091.0
38014821.0,38000091.0
38000020.0,38000025.0
38000150.0,38000025.0
38000938.0,38000025.0
38001035.0,38000025.0
38001320.0,38000025.0
38002041.0,38000025.0
38002179.0,38000025.0
38002415.0,38000025.0
38002789.0,38000025.0
38002982.0,38000025.0
38003441.0,38000025.0
38003473.0,38000025.0
38004061.0,38000025.0
38004063.0,38000025.0
38004268.0,38000025.0
38004520.0,38000025.0
38004563.0,38000025.0
38004925.0,38000025.0
38005079.0,38000025.0
38005892.0,38000025.0
38005960.0,38000025.0
38006305.0,38000025.0
38006458.0,38000025.0
38006540.0,38000025.0
38007041.0,38000025.0
38007629.0,38000025.0
38008049.0,38000025.0
38008479.0,38000025.0
38008771.0,38000025.0
38010060.0,38000025.0
38010157.0,38000025.0
38010884.0,38000025.0
38010911.0,38000025.0
38010940.0,38000025.0
38011491.0,38000025.0
38011754.0,38000025.0
38012461.0,38000025.0
38013660.0,38000025.0
38014130.0,38000025.0
38014327.0,38000025.0
38014786.0,38000025.0
38000022.0,38000111.0
38000032.0,38000111.0
38001911.0,38000111.0
38002573.0,38000111.0
38002656.0,38000111.0
38002972.0,38000111.0
38002976.0,38000111.0
38003106.0,38000111.0
38003925.0,38000111.0
38004333.0,38000111.0
38004338.0,38000111.0
38004442.0,38000111.0
38005127.0,38000111.0
38005198.0,38000111.0
38005797.0,38000111.0
38005850.0,38000111.0
38005861.0,38000111.0
38006084.0,38000111.0
38006435.0,38000111.0
38006554.0,38000111.0
38007322.0,38000111.0
38007713.0,38000111.0
38007923.0,38000111.0
38008483.0,38000111.0
38009169.0,38000111.0
38009259.0,38000111.0
38009876.0,38000111.0
38010304.0,38000111.0
38010625.0,38000111.0
38010801.0,38000111.0
38012389.0,38000111.0
38012860.0,38000111.0
38013087.0,38000111.0
38013127.0,38000111.0
38014535.0,38000111.0
38014849.0,38000111.0
38000025.0,38000057.0
38000261.0,38000057.0
38000262.0,38000057.0
38001360.0,38000057.0
38001942.0,38000057.0
38002188.0,38000057.0
38003417.0,38000057.0
38004016.0,38000057.0
38005554.0,38000057.0
38005857.0,38000057.0
38006194.0,38000057.0
38006303.0,38000057.0
38006629.0,38000057.0
38008176.0,38000057.0
38008706.0,38000057.0
38008949.0,38000057.0
38009040.0,38000057.0
38009336.0,38000057.0
38010204.0,38000057.0
38010751.0,38000057.0
38010963.0,38000057.0
38011222.0,38000057.0
38012385.0,38000057.0
38012476.0,38000057.0
38012743.0,38000057.0
38014303.0,38000057.0
38014446.0,38000057.0
38014569.0,38000057.0
38014617.0,38000057.0
38000026.0,38000003.0
38001861.0,38000003.0
38002126.0,38000003.0
38002156.0,38000003.0
38002191.0,38000003.0
38002791.0,38000003.0
38002793.0,38000003.0
38003261.0,38000003.0
38003650.0,38000003.0
38003775.0,38000003.0
38004021.0,38000003.0
38004155.0,38000003.0
38004920.0,38000003.0
38005379.0,38000003.0
38005599.0,38000003.0
38005840.0,38000003.0
38006347.0,38000003.0
38006985.0,38000003.0
38007260.0,38000003.0
38008296.0,38000003.0
38008811.0,38000003.0
38008917.0,38000003.0
38009132.0,38000003.0
38009301.0,38000003.0
38009716.0,38000003.0
38010012.0,38000003.0
38010053.0,38000003.0
38011014.0,38000003.0
38011560.0,38000003.0
38011935.0,38000003.0
38012280.0,38000003.0
38012431.0,38000003.0
38012474.0,38000003.0
38012804.0,38000003.0
38013237.0,38000003.0
38013887.0,38000003.0
38014207.0,38000003.0
38014211.0,38000003.0
38000027.0,38000164.0
38000271.0,38000164.0
38000339.0,38000164.0
38000657.0,38000164.0
38000793.0,38000164.0
38001369.0,38000164.0
38001716.0,38000164.0
38001958.0,38000164.0
38002220.0,38000164.0
38002361.0,38000164.0
38002378.0,38000164.0
38002540.0,38000164.0
38002671.0,38000164.0
38003178.0,38000164.0
38003774.0,38000164.0
38004177.0,38000164.0
38004491.0,38000164.0
38004595.0,38000164.0
38004810.0,38000164.0
38005267.0,38000164.0
38005724.0,38000164.0
38005978.0,38000164.0
38006241.0,38000164.0
38006354.0,38000164.0
38006832.0,38000164.0
38006846.0,38000164.0
38007541.0,38000164.0
38007884.0,38000164.0
38008478.0,38000164.0
38009369.0,38000164.0
38009500.0,38000164.0
38009577.0,38000164.0
38010140.0,38000164.0
38010310.0,38000164.0
38011700.0,38000164.0
38012021.0,38000164.0
38012332.0,38000164.0
38013146.0,38000164.0
38013797.0,38000164.0
38013835.0,38000164.0
38014421.0,38000164.0
38000030.0,38000337.0
38000236.0,38000337.0
38000908.0,38000337.0
38001222.0,38000337.0
38001365.0,38000337.0
38001995.0,38000337.0
38002938.0,38000337.0
38003592.0,38000337.0
38003723.0,38000337.0
38003995.0,38000337.0
38004485.0,38000337.0
38004661.0,38000337.0
38005142.0,38000337.0
38006604.0,38000337.0
38006765.0,38000337.0
38006831.0,38000337.0
38006996.0,38000337.0
38007691.0,38000337.0
38007821.0,38000337.0
38008634.0,38000337.0
38009053.0,38000337.0
38009153.0,38000337.0
38009863.0,38000337.0
38009899.0,38000337.0
38010194.0,38000337.0
38010432.0,38000337.0
38011189.0,38000337.0
38011210.0,38000337.0
38011321.0,38000337.0
38011723.0,38000337.0
38011871.0,38000337.0
38012211.0,38000337.0
38012730.0,38000337.0
38013121.0,38000337.0
38013871.0,38000337.0
38014283.0,38000337.0
38014576.0,38000337.0
38000031.0,38000013.0
38000325.0,38000013.0
38000417.0,38000013.0
38000453.0,38000013.0
38000698.0,38000013.0
38001650.0,38000013.0
38001735.0,38000013.0
38001882.0,38000013.0
38002505.0,38000013.0
38003375.0,38000013.0
38003490.0,38000013.0
38003917.0,38000013.0
38004055.0,38000013.0
38004273.0,38000013.0
38005279.0,38000013.0
38005387.0,38000013.0
38007452.0,38000013.0
38007568.0,38000013.0
38007865.0,38000013.0
38008138.0,38000013.0
38008464.0,38000013.0
38008777.0,38000013.0
38008875.0,38000013.0
38009184.0,38000013.0
38009810.0,38000013.0
38010097.0,38000013.0
38010482.0,38000013.0
38010664.0,38000013.0
38011087.0,38000013.0
38011215.0,38000013.0
38011629.0,38000013.0
38012405.0,38000013.0
38012434.0,38000013.0
38012542.0,38000013.0
38013005.0,38000013.0
38013598.0,38000013.0
38000036.0,38000329.0
38000140.0,38000329.0
38000670.0,38000329.0
38001157.0,38000329.0
38001178.0,38000329.0
38001505.0,38000329.0
38001629.0,38000329.0
38001798.0,38000329.0
38001852.0,38000329.0
38002014.0,38000329.0
38002182.0,38000329.0
38002300.0,38000329.0
38003055.0,38000329.0
38003125.0,38000329.0
38004639.0,38000329.0
38005520.0,38000329.0
38005538.0,38000329.0
38006689.0,38000329.0
38007008.0,38000329.0
38008252.0,38000329.0
38009422.0,38000329.0
38009425.0,38000329.0
38009494.0,38000329.0
38009720.0,38000329.0
38011297.0,38000329.0
38012033.0,38000329.0
38012300.0,38000329.0
38012458.0,38000329.0
38012759.0,38000329.0
38013045.0,38000329.0
38013470.0,38000329.0
38013495.0,38000329.0
38013857.0,38000329.0
38013922.0,38000329.0
38014153.0,38000329.0
38014259.0,38000329.0
38014545.0,38000329.0
38014797.0,38000329.0
38014911.0,38000329.0
38014959.0,38000329.0
38000038.0,38000277.0
38000073.0,38000277.0
38000497.0,38000277.0
38000558.0,38000277.0
38001150.0,38000277.0
38001926.0,38000277.0
38001989.0,38000277.0
38002313.0,38000277.0
38002424.0,38000277.0
38002659.0,38000277.0
38002985.0,38000277.0
38003123.0,38000277.0
38003153.0,38000277.0
38003346.0,38000277.0
38004807.0,38000277.0
38004941.0,38000277.0
38005443.0,38000277.0
38005532.0,38000277.0
38005784.0,38000277.0
38006150.0,38000277.0
38006572.0,38000277.0
38006739.0,38000277.0
38007987.0,38000277.0
38008378.0,38000277.0
38009005.0,38000277.0
38009107.0,38000277.0
38009662.0,38000277.0
38009911.0,38000277.0
38010116.0,38000277.0
38010919.0,38000277.0
38011115.0,38000277.0
38011156.0,38000277.0
38011191.0,38000277.0
38011625.0,38000277.0
38012918.0,38000277.0
38013137.0,38000277.0
38014941.0,38000277.0
38015195.0,38000277.0
38000040.0,38000163.0
38000701.0,38000163.0
38001193.0,38000163.0
38001317.0,38000163.0
38002006.0,38000163.0
38002323.0,38000163.0
38002618.0,38000163.0
38003204.0,38000163.0
38003810.0,38000163.0
38003922.0,38000163.0
38004051.0,38000163.0
38004675.0,38000163.0
38004841.0,38000163.0
38005310.0,38000163.0
38005460.0,38000163.0
38005527.0,38000163.0
38006052.0,38000163.0
38006171.0,38000163.0
38006788.0,38000163.0
38006870.0,38000163.0
38007248.0,38000163.0
38007565.0,38000163.0
38008165.0,38000163.0
38008297.0,38000163.0
38008528.0,38000163.0
38009249.0,38000163.0
38009550.0,38000163.0
38009894.0,38000163.0
38010787.0,38000163.0
38012005.0,38000163.0
38012272.0,38000163.0
38012328.0,38000163.0
38012422.0,38000163.0
38012513.0,38000163.0
38012531.0,38000163.0
38012808.0,38000163.0
38013604.0,38000163.0
38014646.0,38000163.0
38000041.0,38000302.0
38000136.0,38000302.0
38002579.0,38000302.0
38002700.0,38000302.0
38002823.0,38000302.0
38003183.0,38000302.0
38003466.0,38000302.0
38003677.0,38000302.0
38004667.0,38000302.0
38005409.0,38000302.0
38005834.0,38000302.0
38006526.0,38000302.0
38006635.0,38000302.0
38006735.0,38000302.0
38007451.0,38000302.0
38008243.0,38000302.0
38008491.0,38000302.0
38008547.0,38000302.0
38009229.0,38000302.0
38009515.0,38000302.0
38009592.0,38000302.0
38009921.0,38000302.0
38010452.0,38000302.0
38010651.0,38000302.0
38011005.0,38000302.0
38011977.0,38000302.0
38012433.0,38000302.0
38013153.0,38000302.0
38013296.0,38000302.0
38013538.0,38000302.0
38014643.0,38000302.0
38000043.0,38000232.0
38000193.0,38000232.0
38001019.0,38000232.0
38001715.0,38000232.0
38002196.0,38000232.0
38002529.0,38000232.0
38002563.0,38000232.0
38002848.0,38000232.0
38003240.0,38000232.0
38003438.0,38000232.0
38004134.0,38000232.0
38004533.0,38000232.0
38005303.0,38000232.0
38006009.0,38000232.0
38006330.0,38000232.0
38006741.0,38000232.0
38006992.0,38000232.0
38007164.0,38000232.0
38007295.0,38000232.0
38008441.0,38000232.0
38008732.0,38000232.0
38008992.0,38000232.0
38009745.0,38000232.0
38010306.0,38000232.0
38010455.0,38000232.0
38011407.0,38000232.0
38012523.0,38000232.0
38012573.0,38000232.0
38012584.0,38000232.0
38012615.0,38000232.0
38012634.0,38000232.0
38012744.0,38000232.0
38013827.0,38000232.0
38013923.0,38000232.0
38013948.0,38000232.0
38014075.0,38000232.0
38014663.0,38000232.0
38015204.0,38000232.0
38000046.0,38000110.0
38000369.0,38000110.0
38000889.0,38000110.0
38001090.0,38000110.0
38002155.0,38000110.0
38002967.0,38000110.0
38004165.0,38000110.0
38004617.0,38000110.0
38005752.0,38000110.0
38006163.0,38000110.0
38008013.0,38000110.0
38010040.0,38000110.0
38010238.0,38000110.0
38013311.0,38000110.0
38014818.0,38000110.0
38014864.0,38000110.0
38015147.0,38000110.0
38000047.0,38000056.0
38000201.0,38000056.0
38000518.0,38000056.0
38000873.0,38000056.0
38001244.0,38000056.0
38001681.0,38000056.0
38001815.0,38000056.0
38001881.0,38000056.0
38002088.0,38000056.0
38002486.0,38000056.0
38003248.0,38000056.0
38003653.0,38000056.0
38003866.0,38000056.0
38004457.0,38000056.0
38004825.0,38000056.0
38005450.0,38000056.0
38006130.0,38000056.0
38006650.0,38000056.0
38007323.0,38000056.0
38007398.0,38000056.0
38007819.0,38000056.0
38008220.0,38000056.0
38008456.0,38000056.0
38009064.0,38000056.0
38009946.0,38000056.0
38010183.0,38000056.0
38010457.0,38000056.0
38010569.0,38000056.0
38011309.0,38000056.0
38011340.0,38000056.0
38011867.0,38000056.0
38012004.0,38000056.0
38013465.0,38000056.0
38013674.0,38000056.0
38013750.0,38000056.0
38014061.0,38000056.0
38014731.0,38000056.0
38015209.0,38000056.0
38000048.0,38000315.0
38001980.0,38000315.0
38003880.0,38000315.0
38004171.0,38000315.0
38004287.0,38000315.0
38004606.0,38000315.0
38004627.0,38000315.0
38005807.0,38000315.0
38005986.0,38000315.0
38006121.0,38000315.0
38006420.0,38000315.0
38006730.0,38000315.0
38006732.0,38000315.0
38006830.0,38000315.0
38007078.0,38000315.0
38007530.0,38000315.0
38009219.0,38000315.0
38010071.0,38000315.0
38010715.0,38000315.0
38010771.0,38000315.0
38012023.0,38000315.0
38012081.0,38000315.0
38012992.0,38000315.0
38013563.0,38000315.0
38014423.0,38000315.0
38014536.0,38000315.0
38014956.0,38000315.0
38000049.0,38000019.0
38000234.0,38000019.0
38000722.0,38000019.0
38000897.0,38000019.0
38001147.0,38000019.0
38002093.0,38000019.0
38002622.0,38000019.0
38003300.0,38000019.0
38003521.0,38000019.0
38003796.0,38000019.0
38004151.0,38000019.0
38004870.0,38000019.0
38005602.0,38000019.0
38005632.0,38000019.0
38006955.0,38000019.0
38007134.0,38000019.0
38008383.0,38000019.0
38008518.0,38000019.0
38008789.0,38000019.0
38009566.0,38000019.0
38009697.0,38000019.0
38010417.0,38000019.0
38010677.0,38000019.0
38010873.0,38000019.0
38010956.0,38000019.0
38012086.0,38000019.0
38012845.0,38000019.0
38013390.0,38000019.0
38013739.0,38000019.0
38014280.0,38000019.0
38014939.0,38000019.0
38000051.0,38000079.0
38000519.0,38000079.0
38001104.0,38000079.0
38001933.0,38000079.0
38002057.0,38000079.0
38003274.0,38000079.0
38003610.0,38000079.0
38003697.0,38000079.0
38003704.0,38000079.0
38003753.0,38000079.0
38003788.0,38000079.0
38004042.0,38000079.0
38004046.0,38000079.0
38004200.0,38000079.0
38005514.0,38000079.0
38006154.0,38000079.0
38006444.0,38000079.0
38006814.0,38000079.0
38007277.0,38000079.0
38007360.0,38000079.0
38007602.0,38000079.0
38008827.0,38000079.0
38008958.0,38000079.0
38009246.0,38000079.0
38009774.0,38000079.0
38009936.0,38000079.0
38010069.0,38000079.0
38010799.0,38000079.0
38011061.0,38000079.0
38011175.0,38000079.0
38011450.0,38000079.0
38011522.0,38000079.0
38011557.0,38000079.0
38011809.0,38000079.0
38011875.0,38000079.0
38011882.0,38000079.0
38012337.0,38000079.0
38014032.0,38000079.0
38014427.0,38000079.0
38014557.0,38000079.0
38015084.0,38000079.0
38000052.0,38000138.0
38000418.0,38000138.0
38000591.0,38000138.0
38001002.0,38000138.0
38001501.0,38000138.0
38001891.0,38000138.0
38002040.0,38000138.0
38002379.0,38000138.0
38002473.0,38000138.0
38002534.0,38000138.0
38003376.0,38000138.0
38004357.0,38000138.0
38004840.0,38000138.0
38004917.0,38000138.0
38005208.0,38000138.0
38005250.0,38000138.0
38005675.0,38000138.0
38007223.0,38000138.0
38007781.0,38000138.0
38008206.0,38000138.0
38009280.0,38000138.0
38009410.0,38000138.0
38009653.0,38000138.0
38010084.0,38000138.0
38011617.0,38000138.0
38011715.0,38000138.0
38012235.0,38000138.0
38012545.0,38000138.0
38012588.0,38000138.0
38012987.0,38000138.0
38013247.0,38000138.0
38013752.0,38000138.0
38014035.0,38000138.0
38014091.0,38000138.0
38014579.0,38000138.0
38015213.0,38000138.0
38000053.0,38000123.0
38000309.0,38000123.0
38000326.0,38000123.0
38001230.0,38000123.0
38001412.0,38000123.0
38001588.0,38000123.0
38001636.0,38000123.0
38001869.0,38000123.0
38003074.0,38000123.0
38003094.0,38000123.0
38004075.0,38000123.0
38004358.0,38000123.0
38005264.0,38000123.0
38005761.0,38000123.0
38006446.0,38000123.0
38007166.0,38000123.0
38007905.0,38000123.0
38008649.0,38000123.0
38008795.0,38000123.0
38009321.0,38000123.0
38009342.0,38000123.0
38009661.0,38000123.0
38009761.0,38000123.0
38009966.0,38000123.0
38010231.0,38000123.0
38010463.0,38000123.0
38011234.0,38000123.0
38011466.0,38000123.0
38011586.0,38000123.0
38012692.0,38000123.0
38012956.0,38000123.0
38013165.0,38000123.0
38013414.0,38000123.0
38013684.0,38000123.0
38013863.0,38000123.0
38014391.0,38000123.0
38014817.0,38000123.0
38000054.0,38000198.0
38001011.0,38000198.0
38001245.0,38000198.0
38001334.0,38000198.0
38001432.0,38000198.0
38001532.0,38000198.0
38001987.0,38000198.0
38002889.0,38000198.0
38002896.0,38000198.0
38003421.0,38000198.0
38003539.0,38000198.0
38003581.0,38000198.0
38003726.0,38000198.0
38004033.0,38000198.0
38004670.0,38000198.0
38006409.0,38000198.0
38006882.0,38000198.0
38007608.0,38000198.0
38007739.0,38000198.0
38007849.0,38000198.0
38008358.0,38000198.0
38008801.0,38000198.0
38008950.0,38000198.0
38008981.0,38000198.0
38009548.0,38000198.0
38009695.0,38000198.0
38009878.0,38000198.0
38010514.0,38000198.0
38010741.0,38000198.0
38010922.0,38000198.0
38012036.0,38000198.0
38012324.0,38000198.0
38012940.0,38000198.0
38013141.0,38000198.0
38013413.0,38000198.0
38013738.0,38000198.0
38013965.0,38000198.0
38014100.0,38000198.0
38014917.0,38000198.0
38000056.0,38000236.0
38001130.0,38000236.0
38001923.0,38000236.0
38002049.0,38000236.0
38003145.0,38000236.0
38003227.0,38000236.0
38003339.0,38000236.0
38003477.0,38000236.0
38005338.0,38000236.0
38006106.0,38000236.0
38006699.0,38000236.0
38007694.0,38000236.0
38007791.0,38000236.0
38008828.0,38000236.0
38009195.0,38000236.0
38009449.0,38000236.0
38010348.0,38000236.0
38010599.0,38000236.0
38012830.0,38000236.0
38013329.0,38000236.0
38013892.0,38000236.0
38014500.0,38000236.0
38000057.0,38000263.0
38000380.0,38000263.0
38000935.0,38000263.0
38001017.0,38000263.0
38001568.0,38000263.0
38001906.0,38000263.0
38002046.0,38000263.0
38002627.0,38000263.0
38003292.0,38000263.0
38003800.0,38000263.0
38003859.0,38000263.0
38003970.0,38000263.0
38005468.0,38000263.0
38005997.0,38000263.0
38007103.0,38000263.0
38007198.0,38000263.0
38008025.0,38000263.0
38008059.0,38000263.0
38008109.0,38000263.0
38008756.0,38000263.0
38008805.0,38000263.0
38008816.0,38000263.0
38009398.0,38000263.0
38010229.0,38000263.0
38010385.0,38000263.0
38010424.0,38000263.0
38010433.0,38000263.0
38010498.0,38000263.0
38010764.0,38000263.0
38011387.0,38000263.0
38012359.0,38000263.0
38012557.0,38000263.0
38012643.0,38000263.0
38012908.0,38000263.0
38013011.0,38000263.0
38013044.0,38000263.0
38013505.0,38000263.0
38013954.0,38000263.0
38014156.0,38000263.0
38014682.0,38000263.0
38014860.0,38000263.0
38000060.0,38000284.0
38000788.0,38000284.0
38001162.0,38000284.0
38001646.0,38000284.0
38002048.0,38000284.0
38002302.0,38000284.0
38002448.0,38000284.0
38002457.0,38000284.0
38004307.0,38000284.0
38004420.0,38000284.0
38004518.0,38000284.0
38004908.0,38000284.0
38005660.0,38000284.0
38007566.0,38000284.0
38007807.0,38000284.0
38009397.0,38000284.0
38009543.0,38000284.0
38009589.0,38000284.0
38010823.0,38000284.0
38010834.0,38000284.0
38011286.0,38000284.0
38012094.0,38000284.0
38014002.0,38000284.0
38000062.0,38000305.0
38000239.0,38000305.0
38000253.0,38000305.0
38000625.0,38000305.0
38001304.0,38000305.0
38002210.0,38000305.0
38002966.0,38000305.0
38002995.0,38000305.0
38003325.0,38000305.0
38003427.0,38000305.0
38003725.0,38000305.0
38004599.0,38000305.0
38004787.0,38000305.0
38005482.0,38000305.0
38005597.0,38000305.0
38007025.0,38000305.0
38007061.0,38000305.0
38007669.0,38000305.0
38007937.0,38000305.0
38008557.0,38000305.0
38008879.0,38000305.0
38009564.0,38000305.0
38010176.0,38000305.0
38010539.0,38000305.0
38010650.0,38000305.0
38010783.0,38000305.0
38010907.0,38000305.0
38011992.0,38000305.0
38013244.0,38000305.0
38013832.0,38000305.0
38014033.0,38000305.0
38014057.0,38000305.0
38014117.0,38000305.0
38014328.0,38000305.0
38014691.0,38000305.0
38015103.0,38000305.0
38000074.0,38000227.0
38000831.0,38000227.0
38000998.0,38000227.0
38002403.0,38000227.0
38002788.0,38000227.0
38003164.0,38000227.0
38003360.0,38000227.0
38003621.0,38000227.0
38003646.0,38000227.0
38004659.0,38000227.0
38005307.0,38000227.0
38005323.0,38000227.0
38005406.0,38000227.0
