schoolID,studentID,Gender,PROGN,IMMIG,LANGN,REPEAT,FAMSUP,ESCS,PV1MATH,municipality_size,degree_of_competition,external_evaluation,math_grouping,additional_math_classes,track_student_attendance,SCHLTYPE,SCHSIZE,PROATCE,PROPSUPP,INSTLEAD,RATCMP1,STAFFSHORT,STUBEHA,TEACHBEHA,CLSIZE,SCSUPRTED,PROBSCRI,DIGPREP,SCHAUTO_ORDINAL,EDUSHORT_binned
38000168.0,38000986.0,Female,Vocational,Native student,Italian,Never repeated,,0.2988,362.837,A town (15 000 to about 100 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,Yes,Yes,Public,1020.0,0.4531,0.1636,-0.2767,0.4478,0.6736,0.8332,0.6101,21-25 students,Some support from education authorities,0.6649,-0.5678,2,High
38000168.0,38001880.0,Male,Vocational,Native student,Italian,Never repeated,-1.7309,-1.6572,413.545,A town (15 000 to about 100 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,Yes,Yes,Public,1020.0,0.4531,0.1636,-0.2767,0.4478,0.6736,0.8332,0.6101,21-25 students,Some support from education authorities,0.6649,-0.5678,2,High
38000168.0,38001964.0,Female,Vocational,Native student,Italian,Never repeated,0.038,-1.1553,430.502,A town (15 000 to about 100 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,Yes,Yes,Public,1020.0,0.4531,0.1636,-0.2767,0.4478,0.6736,0.8332,0.6101,21-25 students,Some support from education authorities,0.6649,-0.5678,2,High
38000168.0,38002387.0,Female,Vocational,Native student,Italian,Never repeated,-1.0418,-0.2543,395.179,A town (15 000 to about 100 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,Yes,Yes,Public,1020.0,0.4531,0.1636,-0.2767,0.4478,0.6736,0.8332,0.6101,21-25 students,Some support from education authorities,0.6649,-0.5678,2,High
38000168.0,38002416.0,Male,Vocational,Immig student,Italian,Never repeated,,-1.0214,545.105,A town (15 000 to about 100 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,Yes,Yes,Public,1020.0,0.4531,0.1636,-0.2767,0.4478,0.6736,0.8332,0.6101,21-25 students,Some support from education authorities,0.6649,-0.5678,2,High
38000168.0,38002524.0,Female,Vocational,Native student,Italian,Repeated at lease once,,-0.7306,464.021,A town (15 000 to about 100 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,Yes,Yes,Public,1020.0,0.4531,0.1636,-0.2767,0.4478,0.6736,0.8332,0.6101,21-25 students,Some support from education authorities,0.6649,-0.5678,2,High
38000168.0,38003064.0,Male,Vocational,Immig student,Italian,Never repeated,-1.9972,-0.3583,512.657,A town (15 000 to about 100 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,Yes,Yes,Public,1020.0,0.4531,0.1636,-0.2767,0.4478,0.6736,0.8332,0.6101,21-25 students,Some support from education authorities,0.6649,-0.5678,2,High
38000168.0,38003085.0,Female,Vocational,Native student,Italian,Never repeated,-0.7262,0.4413,493.382,A town (15 000 to about 100 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,Yes,Yes,Public,1020.0,0.4531,0.1636,-0.2767,0.4478,0.6736,0.8332,0.6101,21-25 students,Some support from education authorities,0.6649,-0.5678,2,High
38000168.0,38004192.0,Female,Vocational,Native student,Italian,Never repeated,1.8377,-1.0107,457.217,A town (15 000 to about 100 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,Yes,Yes,Public,1020.0,0.4531,0.1636,-0.2767,0.4478,0.6736,0.8332,0.6101,21-25 students,Some support from education authorities,0.6649,-0.5678,2,High
38000168.0,38004544.0,Male,Vocational,Native student,Italian,Never repeated,1.81,-0.619,494.596,A town (15 000 to about 100 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,Yes,Yes,Public,1020.0,0.4531,0.1636,-0.2767,0.4478,0.6736,0.8332,0.6101,21-25 students,Some support from education authorities,0.6649,-0.5678,2,High
38000168.0,38004884.0,Male,Vocational,Immig student,Other,Never repeated,1.9583,-0.7606,392.515,A town (15 000 to about 100 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,Yes,Yes,Public,1020.0,0.4531,0.1636,-0.2767,0.4478,0.6736,0.8332,0.6101,21-25 students,Some support from education authorities,0.6649,-0.5678,2,High
38000168.0,38005372.0,Female,Vocational,Native student,Italian,Repeated at lease once,-1.1205,0.7127,435.174,A town (15 000 to about 100 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,Yes,Yes,Public,1020.0,0.4531,0.1636,-0.2767,0.4478,0.6736,0.8332,0.6101,21-25 students,Some support from education authorities,0.6649,-0.5678,2,High
38000168.0,38005737.0,Male,Vocational,Native student,Italian,Never repeated,-0.481,-1.0817,508.412,A town (15 000 to about 100 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,Yes,Yes,Public,1020.0,0.4531,0.1636,-0.2767,0.4478,0.6736,0.8332,0.6101,21-25 students,Some support from education authorities,0.6649,-0.5678,2,High
38000168.0,38006004.0,Female,Vocational,Native student,Italian,Never repeated,-1.5637,0.8931,542.043,A town (15 000 to about 100 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,Yes,Yes,Public,1020.0,0.4531,0.1636,-0.2767,0.4478,0.6736,0.8332,0.6101,21-25 students,Some support from education authorities,0.6649,-0.5678,2,High
38000168.0,38006509.0,Female,Vocational,Native student,Italian,Never repeated,-0.6834,-0.1298,490.609,A town (15 000 to about 100 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,Yes,Yes,Public,1020.0,0.4531,0.1636,-0.2767,0.4478,0.6736,0.8332,0.6101,21-25 students,Some support from education authorities,0.6649,-0.5678,2,High
38000168.0,38006807.0,Female,Vocational,Immig student,Other,Never repeated,-1.1821,-1.5242,417.161,A town (15 000 to about 100 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,Yes,Yes,Public,1020.0,0.4531,0.1636,-0.2767,0.4478,0.6736,0.8332,0.6101,21-25 students,Some support from education authorities,0.6649,-0.5678,2,High
38000168.0,38007106.0,Male,Vocational,Immig student,Italian,Never repeated,-0.4759,-0.8989,409.542,A town (15 000 to about 100 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,Yes,Yes,Public,1020.0,0.4531,0.1636,-0.2767,0.4478,0.6736,0.8332,0.6101,21-25 students,Some support from education authorities,0.6649,-0.5678,2,High
38000168.0,38007206.0,Male,Vocational,Native student,Italian,Never repeated,-0.3319,-0.2969,517.407,A town (15 000 to about 100 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,Yes,Yes,Public,1020.0,0.4531,0.1636,-0.2767,0.4478,0.6736,0.8332,0.6101,21-25 students,Some support from education authorities,0.6649,-0.5678,2,High
38000168.0,38007375.0,Male,Vocational,Native student,Italian,Never repeated,,-0.1814,485.762,A town (15 000 to about 100 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,Yes,Yes,Public,1020.0,0.4531,0.1636,-0.2767,0.4478,0.6736,0.8332,0.6101,21-25 students,Some support from education authorities,0.6649,-0.5678,2,High
38000168.0,38007628.0,Female,Vocational,Native student,Italian,Never repeated,-0.1652,-0.5496,466.872,A town (15 000 to about 100 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,Yes,Yes,Public,1020.0,0.4531,0.1636,-0.2767,0.4478,0.6736,0.8332,0.6101,21-25 students,Some support from education authorities,0.6649,-0.5678,2,High
38000168.0,38008734.0,Female,Vocational,Native student,Italian,Never repeated,-0.6583,0.6502,443.273,A town (15 000 to about 100 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,Yes,Yes,Public,1020.0,0.4531,0.1636,-0.2767,0.4478,0.6736,0.8332,0.6101,21-25 students,Some support from education authorities,0.6649,-0.5678,2,High
38000168.0,38008808.0,Male,Vocational,Native student,Italian,Never repeated,0.0685,-0.6381,444.58,A town (15 000 to about 100 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,Yes,Yes,Public,1020.0,0.4531,0.1636,-0.2767,0.4478,0.6736,0.8332,0.6101,21-25 students,Some support from education authorities,0.6649,-0.5678,2,High
38000168.0,38009562.0,Female,Vocational,Native student,Italian,Never repeated,-0.6203,0.7357,439.82,A town (15 000 to about 100 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,Yes,Yes,Public,1020.0,0.4531,0.1636,-0.2767,0.4478,0.6736,0.8332,0.6101,21-25 students,Some support from education authorities,0.6649,-0.5678,2,High
38000168.0,38009783.0,Female,Vocational,Native student,Italian,Never repeated,,-0.7599,389.243,A town (15 000 to about 100 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,Yes,Yes,Public,1020.0,0.4531,0.1636,-0.2767,0.4478,0.6736,0.8332,0.6101,21-25 students,Some support from education authorities,0.6649,-0.5678,2,High
38000168.0,38010605.0,Male,Vocational,Native student,Italian,Never repeated,-1.014,1.1305,460.454,A town (15 000 to about 100 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,Yes,Yes,Public,1020.0,0.4531,0.1636,-0.2767,0.4478,0.6736,0.8332,0.6101,21-25 students,Some support from education authorities,0.6649,-0.5678,2,High
38000168.0,38010851.0,Female,Vocational,Native student,Italian,Never repeated,1.7018,-0.3089,501.342,A town (15 000 to about 100 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,Yes,Yes,Public,1020.0,0.4531,0.1636,-0.2767,0.4478,0.6736,0.8332,0.6101,21-25 students,Some support from education authorities,0.6649,-0.5678,2,High
38000168.0,38011565.0,Male,Vocational,Native student,Italian,Never repeated,-0.0865,-0.7758,596.598,A town (15 000 to about 100 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,Yes,Yes,Public,1020.0,0.4531,0.1636,-0.2767,0.4478,0.6736,0.8332,0.6101,21-25 students,Some support from education authorities,0.6649,-0.5678,2,High
38000168.0,38012587.0,Female,Vocational,Native student,Italian,Never repeated,-0.5309,-0.7026,504.164,A town (15 000 to about 100 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,Yes,Yes,Public,1020.0,0.4531,0.1636,-0.2767,0.4478,0.6736,0.8332,0.6101,21-25 students,Some support from education authorities,0.6649,-0.5678,2,High
38000168.0,38013082.0,Female,Vocational,Native student,Other,Never repeated,-0.0666,-0.3464,467.493,A town (15 000 to about 100 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,Yes,Yes,Public,1020.0,0.4531,0.1636,-0.2767,0.4478,0.6736,0.8332,0.6101,21-25 students,Some support from education authorities,0.6649,-0.5678,2,High
38000168.0,38013147.0,Female,Vocational,Native student,Italian,Never repeated,-0.059,-1.477,514.918,A town (15 000 to about 100 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,Yes,Yes,Public,1020.0,0.4531,0.1636,-0.2767,0.4478,0.6736,0.8332,0.6101,21-25 students,Some support from education authorities,0.6649,-0.5678,2,High
38000168.0,38013700.0,Male,Vocational,Native student,Italian,Never repeated,1.4752,-0.1857,442.875,A town (15 000 to about 100 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,Yes,Yes,Public,1020.0,0.4531,0.1636,-0.2767,0.4478,0.6736,0.8332,0.6101,21-25 students,Some support from education authorities,0.6649,-0.5678,2,High
38000168.0,38014410.0,Male,Vocational,Native student,Italian,Repeated at lease once,,-1.3424,424.323,A town (15 000 to about 100 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,Yes,Yes,Public,1020.0,0.4531,0.1636,-0.2767,0.4478,0.6736,0.8332,0.6101,21-25 students,Some support from education authorities,0.6649,-0.5678,2,High
38000168.0,38014634.0,Male,Vocational,Native student,Italian,Never repeated,0.3166,-0.8373,530.54,A town (15 000 to about 100 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,Yes,Yes,Public,1020.0,0.4531,0.1636,-0.2767,0.4478,0.6736,0.8332,0.6101,21-25 students,Some support from education authorities,0.6649,-0.5678,2,High
38000168.0,38014981.0,Male,Vocational,Native student,Italian,Never repeated,-0.1994,0.3103,477.12,A town (15 000 to about 100 000 people),There are no other schools in this area that compete for our students.,"Yes, this is mandatory, e.g. based on district or ministry policies",For all classes,Yes,Yes,Public,1020.0,0.4531,0.1636,-0.2767,0.4478,0.6736,0.8332,0.6101,21-25 students,Some support from education authorities,0.6649,-0.5678,2,High
38000014.0,38000124.0,Male,Technical,Immig student,Italian,Never repeated,0.7369,-1.3019,408.984,A city (100 000 to about 1 000 000 people),There are no other schools in this area that compete for our students.,"Yes, based on school initiative",Not for any classes,Yes,Yes,Public,1140.0,0.475,0.2609,-0.5283,2.1834,0.5795,1.3989,1.6299,26-30 students,A lot of support from education authorities,0.0074,0.9436,2,Low
38000014.0,38000296.0,Male,Technical,Native student,Italian,Never repeated,-0.7014,0.8012,517.515,A city (100 000 to about 1 000 000 people),There are no other schools in this area that compete for our students.,"Yes, based on school initiative",Not for any classes,Yes,Yes,Public,1140.0,0.475,0.2609,-0.5283,2.1834,0.5795,1.3989,1.6299,26-30 students,A lot of support from education authorities,0.0074,0.9436,2,Low
38000014.0,38000575.0,Male,Technical,Immig student,Other,Never repeated,-0.4986,-0.9478,507.698,A city (100 000 to about 1 000 000 people),There are no other schools in this area that compete for our students.,"Yes, based on school initiative",Not for any classes,Yes,Yes,Public,1140.0,0.475,0.2609,-0.5283,2.1834,0.5795,1.3989,1.6299,26-30 students,A lot of support from education authorities,0.0074,0.9436,2,Low
38000014.0,38001103.0,Female,Technical,Native student,Italian,Never repeated,0.0543,1.0831,589.332,A city (100 000 to about 1 000 000 people),There are no other schools in this area that compete for our students.,"Yes, based on school initiative",Not for any classes,Yes,Yes,Public,1140.0,0.475,0.2609,-0.5283,2.1834,0.5795,1.3989,1.6299,26-30 students,A lot of support from education authorities,0.0074,0.9436,2,Low
38000014.0,38001454.0,Male,Technical,Native student,Italian,Never repeated,1.7227,-0.0057,546.213,A city (100 000 to about 1 000 000 people),There are no other schools in this area that compete for our students.,"Yes, based on school initiative",Not for any classes,Yes,Yes,Public,1140.0,0.475,0.2609,-0.5283,2.1834,0.5795,1.3989,1.6299,26-30 students,A lot of support from education authorities,0.0074,0.9436,2,Low
38000014.0,38001631.0,Male,Technical,Native student,Italian,Never repeated,-0.189,1.15,647.265,A city (100 000 to about 1 000 000 people),There are no other schools in this area that compete for our students.,"Yes, based on school initiative",Not for any classes,Yes,Yes,Public,1140.0,0.475,0.2609,-0.5283,2.1834,0.5795,1.3989,1.6299,26-30 students,A lot of support from education authorities,0.0074,0.9436,2,Low
38000014.0,38002306.0,Male,Technical,Immig student,Italian,Repeated at lease once,0.0947,-0.0131,531.683,A city (100 000 to about 1 000 000 people),There are no other schools in this area that compete for our students.,"Yes, based on school initiative",Not for any classes,Yes,Yes,Public,1140.0,0.475,0.2609,-0.5283,2.1834,0.5795,1.3989,1.6299,26-30 students,A lot of support from education authorities,0.0074,0.9436,2,Low
38000014.0,38002468.0,Female,Technical,Immig student,Other,Never repeated,-1.3424,-2.0902,448.063,A city (100 000 to about 1 000 000 people),There are no other schools in this area that compete for our students.,"Yes, based on school initiative",Not for any classes,Yes,Yes,Public,1140.0,0.475,0.2609,-0.5283,2.1834,0.5795,1.3989,1.6299,26-30 students,A lot of support from education authorities,0.0074,0.9436,2,Low
38000014.0,38002537.0,Female,Technical,Native student,Italian,Never repeated,0.3719,-0.1716,464.944,A city (100 000 to about 1 000 000 people),There are no other schools in this area that compete for our students.,"Yes, based on school initiative",Not for any classes,Yes,Yes,Public,1140.0,0.475,0.2609,-0.5283,2.1834,0.5795,1.3989,1.6299,26-30 students,A lot of support from education authorities,0.0074,0.9436,2,Low
38000014.0,38002655.0,Male,Technical,Native student,Italian,Repeated at lease once,1.6917,0.105,551.063,A city (100 000 to about 1 000 000 people),There are no other schools in this area that compete for our students.,"Yes, based on school initiative",Not for any classes,Yes,Yes,Public,1140.0,0.475,0.2609,-0.5283,2.1834,0.5795,1.3989,1.6299,26-30 students,A lot of support from education authorities,0.0074,0.9436,2,Low
38000014.0,38003626.0,Male,Technical,Native student,Italian,Never repeated,-1.0068,0.4397,556.244,A city (100 000 to about 1 000 000 people),There are no other schools in this area that compete for our students.,"Yes, based on school initiative",Not for any classes,Yes,Yes,Public,1140.0,0.475,0.2609,-0.5283,2.1834,0.5795,1.3989,1.6299,26-30 students,A lot of support from education authorities,0.0074,0.9436,2,Low
38000014.0,38003776.0,Male,Technical,Native student,Other,Never repeated,0.1858,-0.0186,473.661,A city (100 000 to about 1 000 000 people),There are no other schools in this area that compete for our students.,"Yes, based on school initiative",Not for any classes,Yes,Yes,Public,1140.0,0.475,0.2609,-0.5283,2.1834,0.5795,1.3989,1.6299,26-30 students,A lot of support from education authorities,0.0074,0.9436,2,Low
38000014.0,38004041.0,Male,Technical,Immig student,Other,Never repeated,-0.5164,-1.1496,439.877,A city (100 000 to about 1 000 000 people),There are no other schools in this area that compete for our students.,"Yes, based on school initiative",Not for any classes,Yes,Yes,Public,1140.0,0.475,0.2609,-0.5283,2.1834,0.5795,1.3989,1.6299,26-30 students,A lot of support from education authorities,0.0074,0.9436,2,Low
38000014.0,38004270.0,Male,Technical,Native student,Italian,Never repeated,-0.2496,1.1961,648.916,A city (100 000 to about 1 000 000 people),There are no other schools in this area that compete for our students.,"Yes, based on school initiative",Not for any classes,Yes,Yes,Public,1140.0,0.475,0.2609,-0.5283,2.1834,0.5795,1.3989,1.6299,26-30 students,A lot of support from education authorities,0.0074,0.9436,2,Low
38000014.0,38004323.0,Male,Technical,Native student,Italian,Repeated at lease once,-0.4832,0.5399,566.931,A city (100 000 to about 1 000 000 people),There are no other schools in this area that compete for our students.,"Yes, based on school initiative",Not for any classes,Yes,Yes,Public,1140.0,0.475,0.2609,-0.5283,2.1834,0.5795,1.3989,1.6299,26-30 students,A lot of support from education authorities,0.0074,0.9436,2,Low
38000014.0,38004553.0,Male,Technical,Native student,Italian,Never repeated,-0.6818,0.2345,341.14,A city (100 000 to about 1 000 000 people),There are no other schools in this area that compete for our students.,"Yes, based on school initiative",Not for any classes,Yes,Yes,Public,1140.0,0.475,0.2609,-0.5283,2.1834,0.5795,1.3989,1.6299,26-30 students,A lot of support from education authorities,0.0074,0.9436,2,Low
38000014.0,38005284.0,Male,Technical,Native student,Italian,Never repeated,0.197,0.97,359.67,A city (100 000 to about 1 000 000 people),There are no other schools in this area that compete for our students.,"Yes, based on school initiative",Not for any classes,Yes,Yes,Public,1140.0,0.475,0.2609,-0.5283,2.1834,0.5795,1.3989,1.6299,26-30 students,A lot of support from education authorities,0.0074,0.9436,2,Low
38000014.0,38005286.0,Male,Technical,Native student,Italian,Never repeated,0.9338,-0.14,582.684,A city (100 000 to about 1 000 000 people),There are no other schools in this area that compete for our students.,"Yes, based on school initiative",Not for any classes,Yes,Yes,Public,1140.0,0.475,0.2609,-0.5283,2.1834,0.5795,1.3989,1.6299,26-30 students,A lot of support from education authorities,0.0074,0.9436,2,Low
38000014.0,38005832.0,Male,Technical,Immig student,Other,Never repeated,1.7771,0.9489,570.012,A city (100 000 to about 1 000 000 people),There are no other schools in this area that compete for our students.,"Yes, based on school initiative",Not for any classes,Yes,Yes,Public,1140.0,0.475,0.2609,-0.5283,2.1834,0.5795,1.3989,1.6299,26-30 students,A lot of support from education authorities,0.0074,0.9436,2,Low
38000014.0,38006216.0,Male,Technical,Native student,Italian,Never repeated,1.4693,0.0982,532.264,A city (100 000 to about 1 000 000 people),There are no other schools in this area that compete for our students.,"Yes, based on school initiative",Not for any classes,Yes,Yes,Public,1140.0,0.475,0.2609,-0.5283,2.1834,0.5795,1.3989,1.6299,26-30 students,A lot of support from education authorities,0.0074,0.9436,2,Low
38000014.0,38006217.0,Male,Technical,Immig student,Italian,Repeated at lease once,1.6481,-0.8339,505.485,A city (100 000 to about 1 000 000 people),There are no other schools in this area that compete for our students.,"Yes, based on school initiative",Not for any classes,Yes,Yes,Public,1140.0,0.475,0.2609,-0.5283,2.1834,0.5795,1.3989,1.6299,26-30 students,A lot of support from education authorities,0.0074,0.9436,2,Low
38000014.0,38007196.0,Female,Technical,Immig student,Other,Never repeated,0.3619,-1.2653,556.296,A city (100 000 to about 1 000 000 people),There are no other schools in this area that compete for our students.,"Yes, based on school initiative",Not for any classes,Yes,Yes,Public,1140.0,0.475,0.2609,-0.5283,2.1834,0.5795,1.3989,1.6299,26-30 students,A lot of support from education authorities,0.0074,0.9436,2,Low
38000014.0,38007754.0,Male,Technical,Native student,Italian,Never repeated,-0.0877,-0.3915,514.371,A city (100 000 to about 1 000 000 people),There are no other schools in this area that compete for our students.,"Yes, based on school initiative",Not for any classes,Yes,Yes,Public,1140.0,0.475,0.2609,-0.5283,2.1834,0.5795,1.3989,1.6299,26-30 students,A lot of support from education authorities,0.0074,0.9436,2,Low
38000014.0,38008099.0,Male,Technical,Native student,Italian,Never repeated,-0.6241,0.1483,602.07,A city (100 000 to about 1 000 000 people),There are no other schools in this area that compete for our students.,"Yes, based on school initiative",Not for any classes,Yes,Yes,Public,1140.0,0.475,0.2609,-0.5283,2.1834,0.5795,1.3989,1.6299,26-30 students,A lot of support from education authorities,0.0074,0.9436,2,Low
38000014.0,38008845.0,Male,Technical,Native student,Italian,Never repeated,0.9308,-0.0683,486.839,A city (100 000 to about 1 000 000 people),There are no other schools in this area that compete for our students.,"Yes, based on school initiative",Not for any classes,Yes,Yes,Public,1140.0,0.475,0.2609,-0.5283,2.1834,0.5795,1.3989,1.6299,26-30 students,A lot of support from education authorities,0.0074,0.9436,2,Low
38000014.0,38009027.0,Male,Technical,Native student,Italian,Never repeated,1.8628,0.0963,496.348,A city (100 000 to about 1 000 000 people),There are no other schools in this area that compete for our students.,"Yes, based on school initiative",Not for any classes,Yes,Yes,Public,1140.0,0.475,0.2609,-0.5283,2.1834,0.5795,1.3989,1.6299,26-30 students,A lot of support from education authorities,0.0074,0.9436,2,Low
38000014.0,38009256.0,Male,Technical,Native student,Italian,Never repeated,-0.5723,0.8086,659.434,A city (100 000 to about 1 000 000 people),There are no other schools in this area that compete for our students.,"Yes, based on school initiative",Not for any classes,Yes,Yes,Public,1140.0,0.475,0.2609,-0.5283,2.1834,0.5795,1.3989,1.6299,26-30 students,A lot of support from education authorities,0.0074,0.9436,2,Low
38000014.0,38009657.0,Male,Technical,Native student,Italian,Never repeated,-0.835,0.8295,670.978,A city (100 000 to about 1 000 000 people),There are no other schools in this area that compete for our students.,"Yes, based on school initiative",Not for any classes,Yes,Yes,Public,1140.0,0.475,0.2609,-0.5283,2.1834,0.5795,1.3989,1.6299,26-30 students,A lot of support from education authorities,0.0074,0.9436,2,Low
38000014.0,38009847.0,Male,Technical,Immig student,Other,Repeated at lease once,-0.863,-0.2556,500.17,A city (100 000 to about 1 000 000 people),There are no other schools in this area that compete for our students.,"Yes, based on school initiative",Not for any classes,Yes,Yes,Public,1140.0,0.475,0.2609,-0.5283,2.1834,0.5795,1.3989,1.6299,26-30 students,A lot of support from education authorities,0.0074,0.9436,2,Low
38000014.0,38010585.0,Female,Technical,Native student,Italian,Never repeated,0.1402,-0.0676,568.905,A city (100 000 to about 1 000 000 people),There are no other schools in this area that compete for our students.,"Yes, based on school initiative",Not for any classes,Yes,Yes,Public,1140.0,0.475,0.2609,-0.5283,2.1834,0.5795,1.3989,1.6299,26-30 students,A lot of support from education authorities,0.0074,0.9436,2,Low
38000014.0,38011146.0,Male,Technical,Native student,Italian,Never repeated,0.1832,0.744,497.884,A city (100 000 to about 1 000 000 people),There are no other schools in this area that compete for our students.,"Yes, based on school initiative",Not for any classes,Yes,Yes,Public,1140.0,0.475,0.2609,-0.5283,2.1834,0.5795,1.3989,1.6299,26-30 students,A lot of support from education authorities,0.0074,0.9436,2,Low
38000014.0,38011194.0,Male,Technical,Immig student,Other,Repeated at lease once,-0.9112,-0.4744,439.759,A city (100 000 to about 1 000 000 people),There are no other schools in this area that compete for our students.,"Yes, based on school initiative",Not for any classes,Yes,Yes,Public,1140.0,0.475,0.2609,-0.5283,2.1834,0.5795,1.3989,1.6299,26-30 students,A lot of support from education authorities,0.0074,0.9436,2,Low
38000014.0,38011337.0,Female,Technical,Native student,Italian,Never repeated,-1.1576,0.068,530.199,A city (100 000 to about 1 000 000 people),There are no other schools in this area that compete for our students.,"Yes, based on school initiative",Not for any classes,Yes,Yes,Public,1140.0,0.475,0.2609,-0.5283,2.1834,0.5795,1.3989,1.6299,26-30 students,A lot of support from education authorities,0.0074,0.9436,2,Low
38000014.0,38012164.0,Male,Technical,Immig student,Other,Never repeated,-0.8521,0.4195,452.359,A city (100 000 to about 1 000 000 people),There are no other schools in this area that compete for our students.,"Yes, based on school initiative",Not for any classes,Yes,Yes,Public,1140.0,0.475,0.2609,-0.5283,2.1834,0.5795,1.3989,1.6299,26-30 students,A lot of support from education authorities,0.0074,0.9436,2,Low
38000014.0,38013298.0,Female,Technical,Native student,Italian,Never repeated,-0.0651,,521.106,A city (100 000 to about 1 000 000 people),There are no other schools in this area that compete for our students.,"Yes, based on school initiative",Not for any classes,Yes,Yes,Public,1140.0,0.475,0.2609,-0.5283,2.1834,0.5795,1.3989,1.6299,26-30 students,A lot of support from education authorities,0.0074,0.9436,2,Low
38000014.0,38013507.0,Male,Technical,Native student,Italian,Never repeated,0.0124,-0.6491,572.211,A city (100 000 to about 1 000 000 people),There are no other schools in this area that compete for our students.,"Yes, based on school initiative",Not for any classes,Yes,Yes,Public,1140.0,0.475,0.2609,-0.5283,2.1834,0.5795,1.3989,1.6299,26-30 students,A lot of support from education authorities,0.0074,0.9436,2,Low
38000014.0,38013680.0,Male,Technical,Native student,Italian,Never repeated,0.0278,0.9868,534.921,A city (100 000 to about 1 000 000 people),There are no other schools in this area that compete for our students.,"Yes, based on school initiative",Not for any classes,Yes,Yes,Public,1140.0,0.475,0.2609,-0.5283,2.1834,0.5795,1.3989,1.6299,26-30 students,A lot of support from education authorities,0.0074,0.9436,2,Low
38000014.0,38014012.0,Male,Technical,Native student,Italian,Never repeated,-0.3741,-1.0395,671.561,A city (100 000 to about 1 000 000 people),There are no other schools in this area that compete for our students.,"Yes, based on school initiative",Not for any classes,Yes,Yes,Public,1140.0,0.475,0.2609,-0.5283,2.1834,0.5795,1.3989,1.6299,26-30 students,A lot of support from education authorities,0.0074,0.9436,2,Low
